-7.83915	-7.66905	-7.49894	-7.32883	-7.15872	-6.98861	-6.81850	-6.64839	-6.47828	-6.30817	-6.13806	-5.96795	-5.79784	-5.62773	-5.45762	-5.28751	-5.11740	-4.94729	-4.77718	-4.60707	-4.43696	-4.26685	-4.09674	-3.92663	-3.75652	-3.58641	-3.41630	-3.24619	-3.07608	-2.90597	-2.73586	-2.56575	-2.39564	-2.22553	-2.05542	-1.88531	-1.71520	-1.54509	-1.37498	-1.20487	-1.03476	-0.86465	-0.69454	-0.52443	-0.35432	-0.18421	-0.01410	0.15601	0.32612	0.49623	0.66634	0.83645	1.00656	1.17667	1.34678	1.51689	1.68700	1.85711	2.02722	2.19733	2.36744	2.53755	2.70766	2.87777	3.04788	3.21799	3.38810	3.55821	3.72832	3.89843	4.06854	4.23865	4.40876	4.57887	4.74898	4.91909	5.08920	5.25931	5.42942	5.59953	5.76964	5.93974	6.10985	6.27996	6.45007	6.62018	6.79029	6.96040	7.13051	7.30062	7.47073	7.64084	7.81095	7.98106	8.15117	8.32128	8.49139	8.66150	8.83161	9.00172	9.17183	2
35.65416	34.20024	32.77710	31.38474	30.02316	28.69236	27.39235	26.12312	24.88468	23.67701	22.50013	21.35403	20.23871	19.15418	18.10043	17.07746	16.08527	15.12387	14.19325	13.29341	12.42435	11.58608	10.77858	10.00187	9.25595	8.54080	7.85644	7.20286	6.58007	5.98805	5.42682	4.89637	4.39671	3.92782	3.48972	3.08240	2.70587	2.36011	2.04514	1.76095	1.50755	1.28493	1.09308	0.93203	0.80175	0.70226	0.63355	0.59562	0.58847	0.61211	0.66653	0.75173	0.86771	1.01448	1.19203	1.40036	1.63948	1.90937	2.21005	2.54152	2.90376	3.29679	3.72060	4.17519	4.66056	5.17672	5.72366	6.30138	6.90989	7.54917	8.21924	8.92010	9.65173	10.41415	11.20735	12.03133	12.88610	13.77164	14.68797	15.63509	16.61298	17.62166	18.66112	19.73136	20.83239	21.96420	23.12679	24.32016	25.54432	26.79925	28.08497	29.40148	30.74876	32.12683	33.53568	34.97531	36.44573	37.94693	39.47891	41.04167	42.63522	3
2.16949	2.15020	2.11941	2.07742	2.02466	1.96165	1.88902	1.80750	1.71791	1.62113	1.51814	1.40996	1.29767	1.18240	1.06530	0.94754	0.83029	0.71473	0.60201	0.49326	0.38956	0.29196	0.20141	0.11884	0.04506	-0.01918	-0.07325	-0.11661	-0.14882	-0.16956	-0.17862	-0.17592	-0.16147	-0.13543	-0.09806	-0.04972	0.00910	0.07781	0.15572	0.24206	0.33597	0.43650	0.54265	0.65336	0.76753	0.88401	1.00164	1.11924	1.23564	1.34968	1.46022	1.56615	1.66641	1.76001	1.84600	1.92353	1.99182	2.05020	2.09807	2.13496	2.16050	2.17444	2.17663	2.16706	2.14582	2.11312	2.06929	2.01476	1.95009	1.87592	1.79298	1.70211	1.60422	1.50028	1.39133	1.27847	1.16281	1.04551	0.92776	0.81071	0.69555	0.58342	0.47544	0.37270	0.27621	0.18695	0.10580	0.03357	-0.02900	-0.08131	-0.12282	-0.15312	-0.17190	-0.17899	-0.17431	-0.15790	-0.12993	-0.09068	-0.04055	0.01998	0.09029	1
-5.82300	-5.70589	-5.58878	-5.47167	-5.35456	-5.23744	-5.12033	-5.00322	-4.88611	-4.76900	-4.65188	-4.53477	-4.41766	-4.30055	-4.18344	-4.06632	-3.94921	-3.83210	-3.71499	-3.59787	-3.48076	-3.36365	-3.24654	-3.12943	-3.01231	-2.89520	-2.77809	-2.66098	-2.54387	-2.42675	-2.30964	-2.19253	-2.07542	-1.95830	-1.84119	-1.72408	-1.60697	-1.48986	-1.37274	-1.25563	-1.13852	-1.02141	-0.90430	-0.78718	-0.67007	-0.55296	-0.43585	-0.31874	-0.20162	-0.08451	0.03260	0.14971	0.26683	0.38394	0.50105	0.61816	0.73527	0.85239	0.96950	1.08661	1.20372	1.32083	1.43795	1.55506	1.67217	1.78928	1.90639	2.02351	2.14062	2.25773	2.37484	2.49196	2.60907	2.72618	2.84329	2.96040	3.07752	3.19463	3.31174	3.42885	3.54596	3.66308	3.78019	3.89730	4.01441	4.13152	4.24864	4.36575	4.48286	4.59997	4.71709	4.83420	4.95131	5.06842	5.18553	5.30265	5.41976	5.53687	5.65398	5.77109	5.88821	2
35.28984	33.83244	32.40626	31.01131	29.64758	28.31507	27.01379	25.74373	24.50490	23.29729	22.12091	20.97574	19.86181	18.77909	17.72761	16.70734	15.71830	14.76048	13.83389	12.93852	12.07437	11.24145	10.43976	9.66928	8.93003	8.22201	7.54521	6.89963	6.28528	5.70215	5.15024	4.62956	4.14010	3.68187	3.25486	2.85908	2.49451	2.16118	1.85906	1.58817	1.34851	1.14007	0.96285	0.81686	0.70209	0.61854	0.56622	0.54512	0.55525	0.59660	0.66918	0.77297	0.90800	1.07424	1.27171	1.50041	1.76033	2.05147	2.37384	2.72743	3.11224	3.52828	3.97554	4.45403	4.96374	5.50467	6.07683	6.68022	7.31482	7.98065	8.67771	9.40599	10.16549	10.95622	11.77817	12.63134	13.51574	14.43136	15.37821	16.35628	17.36557	18.40609	19.47783	20.58080	21.71499	22.88041	24.07704	25.30491	26.56399	27.85430	29.17584	30.52860	31.91258	33.32779	34.77422	36.25187	37.76075	39.30085	40.87218	42.47473	44.10850	3
1.22710	1.13233	1.03085	0.92367	0.81187	0.69655	0.57889	0.46004	0.34120	0.22355	0.10827	-0.00348	-0.11060	-0.21201	-0.30670	-0.39372	-0.47220	-0.54136	-0.60051	-0.64905	-0.68651	-0.71250	-0.72677	-0.72918	-0.71970	-0.69842	-0.66556	-0.62145	-0.56652	-0.50133	-0.42653	-0.34286	-0.25116	-0.15235	-0.04742	0.06259	0.17658	0.29341	0.41191	0.53090	0.64919	0.76560	0.87895	0.98813	1.09204	1.18965	1.27997	1.36210	1.43523	1.49862	1.55164	1.59376	1.62456	1.64373	1.65108	1.64653	1.63014	1.60207	1.56259	1.51210	1.45110	1.38021	1.30014	1.21167	1.11571	1.01319	0.90516	0.79269	0.67690	0.55895	0.44002	0.32130	0.20397	0.08920	-0.02185	-0.12808	-0.22843	-0.32189	-0.40753	-0.48450	-0.55202	-0.60943	-0.65614	-0.69169	-0.71573	-0.72801	-0.72842	-0.71694	-0.69370	-0.65892	-0.61295	-0.55626	-0.48941	-0.41306	-0.32798	-0.23502	-0.13511	-0.02925	0.08151	0.19606	0.31325	1
-9.75178	-9.55362	-9.35546	-9.15729	-8.95913	-8.76097	-8.56280	-8.36464	-8.16647	-7.96831	-7.77015	-7.57198	-7.37382	-7.17566	-6.97749	-6.77933	-6.58116	-6.38300	-6.18484	-5.98667	-5.78851	-5.59035	-5.39218	-5.19402	-4.99585	-4.79769	-4.59953	-4.40136	-4.20320	-4.00503	-3.80687	-3.60871	-3.41054	-3.21238	-3.01422	-2.81605	-2.61789	-2.41972	-2.22156	-2.02340	-1.82523	-1.62707	-1.42891	-1.23074	-1.03258	-0.83441	-0.63625	-0.43809	-0.23992	-0.04176	0.15640	0.35457	0.55273	0.75090	0.94906	1.14722	1.34539	1.54355	1.74172	1.93988	2.13804	2.33621	2.53437	2.73253	2.93070	3.12886	3.32703	3.52519	3.72335	3.92152	4.11968	4.31784	4.51601	4.71417	4.91234	5.11050	5.30866	5.50683	5.70499	5.90316	6.10132	6.29948	6.49765	6.69581	6.89397	7.09214	7.29030	7.48847	7.68663	7.88479	8.08296	8.28112	8.47928	8.67745	8.87561	9.07378	9.27194	9.47010	9.66827	9.86643	10.06459	2
43.54052	41.76803	40.03265	38.33438	36.67322	35.04917	33.46223	31.91240	30.39968	28.92408	27.48558	26.08419	24.71992	23.39275	22.10270	20.84975	19.63392	18.45519	17.31358	16.20908	15.14168	14.11140	13.11823	12.16217	11.24322	10.36138	9.51665	8.70903	7.93852	7.20512	6.50883	5.84966	5.22759	4.64263	4.09479	3.58405	3.11043	2.67391	2.27451	1.91221	1.58703	1.29896	1.04800	0.83414	0.65740	0.51777	0.41525	0.34984	0.32154	0.33035	0.37627	0.45930	0.57945	0.73670	0.93106	1.16254	1.43112	1.73681	2.07962	2.45953	2.87656	3.33070	3.82194	4.35030	4.91577	5.51835	6.15803	6.83483	7.54874	8.29976	9.08789	9.91313	10.77548	11.67495	12.61152	13.58520	14.59599	15.64390	16.72891	17.85104	19.01027	20.20662	21.44007	22.71064	24.01832	25.36310	26.74500	28.16401	29.62013	31.11336	32.64370	34.21115	35.81571	37.45738	39.13616	40.85205	42.60505	44.39516	46.22239	48.08672	49.98817	3
1.06653	0.96002	0.84874	0.73379	0.61632	0.49752	0.37856	0.26063	0.14491	0.03257	-0.07529	-0.17758	-0.27328	-0.36143	-0.44115	-0.51165	-0.57222	-0.62226	-0.66126	-0.68884	-0.70472	-0.70875	-0.70087	-0.68118	-0.64986	-0.60724	-0.55373	-0.48987	-0.41630	-0.33376	-0.24307	-0.14513	-0.04092	0.06851	0.18207	0.29863	0.41703	0.53607	0.65457	0.77135	0.88523	0.99509	1.09982	1.19838	1.28978	1.37311	1.44754	1.51232	1.56680	1.61045	1.64282	1.66359	1.67256	1.66963	1.65484	1.62833	1.59036	1.54132	1.48169	1.41208	1.33318	1.24577	1.15072	1.04900	0.94161	0.82963	0.71418	0.59641	0.47749	0.35862	0.24098	0.12575	0.01409	-0.09291	-0.19416	-0.28865	-0.37544	-0.45367	-0.52255	-0.58139	-0.62960	-0.66671	-0.69233	-0.70623	-0.70825	-0.69838	-0.67672	-0.64348	-0.59899	-0.54370	-0.47816	-0.40303	-0.31906	-0.22708	-0.12801	-0.02286	0.08735	0.20149	0.31844	0.43703	0.55606	1
-5.01355	-4.90149	-4.78943	-4.67737	-4.56531	-4.45324	-4.34118	-4.22912	-4.11706	-4.00500	-3.89294	-3.78088	-3.66882	-3.55676	-3.44469	-3.33263	-3.22057	-3.10851	-2.99645	-2.88439	-2.77233	-2.66027	-2.54821	-2.43614	-2.32408	-2.21202	-2.09996	-1.98790	-1.87584	-1.76378	-1.65172	-1.53965	-1.42759	-1.31553	-1.20347	-1.09141	-0.97935	-0.86729	-0.75523	-0.64317	-0.53110	-0.41904	-0.30698	-0.19492	-0.08286	0.02920	0.14126	0.25332	0.36539	0.47745	0.58951	0.70157	0.81363	0.92569	1.03775	1.14981	1.26187	1.37394	1.48600	1.59806	1.71012	1.82218	1.93424	2.04630	2.15836	2.27042	2.38249	2.49455	2.60661	2.71867	2.83073	2.94279	3.05485	3.16691	3.27898	3.39104	3.50310	3.61516	3.72722	3.83928	3.95134	4.06340	4.17546	4.28753	4.39959	4.51165	4.62371	4.73577	4.84783	4.95989	5.07195	5.18402	5.29608	5.40814	5.52020	5.63226	5.74432	5.85638	5.96844	6.08050	6.19257	2
29.31458	28.13912	26.98818	25.86176	24.75987	23.68250	22.62966	21.60133	20.59754	19.61826	18.66351	17.73329	16.82758	15.94640	15.08975	14.25762	13.45001	12.66693	11.90837	11.17433	10.46482	9.77983	9.11936	8.48342	7.87201	7.28511	6.72274	6.18490	5.67157	5.18277	4.71850	4.27875	3.86352	3.47282	3.10664	2.76498	2.44785	2.15524	1.88715	1.64359	1.42455	1.23004	1.06005	0.91458	0.79364	0.69722	0.62533	0.57796	0.55511	0.55679	0.58299	0.63371	0.70896	0.80873	0.93302	1.08184	1.25519	1.45305	1.67544	1.92236	2.19379	2.48975	2.81024	3.15525	3.52478	3.91884	4.33742	4.78052	5.24815	5.74030	6.25698	6.79817	7.36390	7.95414	8.56891	9.20821	9.87202	10.56037	11.27323	12.01062	12.77253	13.55897	14.36993	15.20541	16.06542	16.94995	17.85901	18.79259	19.75069	20.73332	21.74047	22.77214	23.82834	24.90906	26.01430	27.14407	28.29837	29.47718	30.68052	31.90839	33.16077	3
1.63238	1.55420	1.46666	1.37064	1.26708	1.15703	1.04158	0.92189	0.79916	0.67461	0.54948	0.42503	0.30249	0.18310	0.06805	-0.04152	-0.14450	-0.23988	-0.32670	-0.40408	-0.47126	-0.52757	-0.57244	-0.60542	-0.62619	-0.63454	-0.63038	-0.61376	-0.58484	-0.54391	-0.49137	-0.42777	-0.35372	-0.26998	-0.17737	-0.07682	0.03066	0.14400	0.26207	0.38368	0.50763	0.63267	0.75756	0.88104	1.00188	1.11888	1.23086	1.33672	1.43538	1.52587	1.60727	1.67879	1.73969	1.78938	1.82735	1.85324	1.86677	1.86781	1.85636	1.83253	1.79655	1.74878	1.68971	1.61992	1.54012	1.45109	1.35372	1.24900	1.13796	1.02172	0.90143	0.77831	0.65357	0.52847	0.40425	0.28217	0.16342	0.04921	-0.05932	-0.16110	-0.25510	-0.34039	-0.41611	-0.48151	-0.53593	-0.57883	-0.60978	-0.62847	-0.63472	-0.62845	-0.60975	-0.57878	-0.53587	-0.48144	-0.41603	-0.34030	-0.25500	-0.16099	-0.05920	0.04934	0.16356	1
-5.50203	-5.37550	-5.24897	-5.12244	-4.99592	-4.86939	-4.74286	-4.61633	-4.48980	-4.36328	-4.23675	-4.11022	-3.98369	-3.85716	-3.73064	-3.60411	-3.47758	-3.35105	-3.22452	-3.09799	-2.97147	-2.84494	-2.71841	-2.59188	-2.46535	-2.33883	-2.21230	-2.08577	-1.95924	-1.83271	-1.70619	-1.57966	-1.45313	-1.32660	-1.20007	-1.07355	-0.94702	-0.82049	-0.69396	-0.56743	-0.44090	-0.31438	-0.18785	-0.06132	0.06521	0.19174	0.31826	0.44479	0.57132	0.69785	0.82438	0.95090	1.07743	1.20396	1.33049	1.45702	1.58354	1.71007	1.83660	1.96313	2.08966	2.21619	2.34271	2.46924	2.59577	2.72230	2.84883	2.97535	3.10188	3.22841	3.35494	3.48147	3.60799	3.73452	3.86105	3.98758	4.11411	4.24063	4.36716	4.49369	4.62022	4.74675	4.87328	4.99980	5.12633	5.25286	5.37939	5.50592	5.63244	5.75897	5.88550	6.01203	6.13856	6.26508	6.39161	6.51814	6.64467	6.77120	6.89772	7.02425	7.15078	2
46.25922	44.36941	42.51925	40.70874	38.93789	37.20669	35.51515	33.86325	32.25101	30.67843	29.14550	27.65222	26.19859	24.78462	23.41030	22.07563	20.78062	19.52526	18.30955	17.13350	15.99710	14.90035	13.84326	12.82582	11.84803	10.90990	10.01142	9.15259	8.33342	7.55390	6.81403	6.11382	5.45326	4.83235	4.25110	3.70950	3.20755	2.74525	2.32261	1.93963	1.59629	1.29261	1.02858	0.80421	0.61949	0.47442	0.36900	0.30324	0.27713	0.29068	0.34388	0.43673	0.56923	0.74139	0.95320	1.20467	1.49579	1.82656	2.19698	2.60706	3.05679	3.54617	4.07521	4.64390	5.25225	5.90024	6.58789	7.31520	8.08215	8.88876	9.73503	10.62095	11.54652	12.51174	13.51662	14.56115	15.64533	16.76916	17.93265	19.13580	20.37859	21.66104	22.98315	24.34490	25.74631	27.18737	28.66809	30.18846	31.74848	33.34816	34.98749	36.66647	38.38510	40.14339	41.94134	43.77893	45.65618	47.57308	49.52964	51.52584	53.56171	3
2.48832	2.47236	2.44076	2.39382	2.33202	2.25597	2.16644	2.06432	1.95063	1.82650	1.69318	1.55200	1.40436	1.25175	1.09569	0.93774	0.77947	0.62247	0.46830	0.31851	0.17459	0.03799	-0.08994	-0.20791	-0.31476	-0.40940	-0.49089	-0.55843	-0.61133	-0.64906	-0.67126	-0.67769	-0.66830	-0.64317	-0.60256	-0.54688	-0.47667	-0.39265	-0.29565	-0.18664	-0.06670	0.06295	0.20103	0.34616	0.49688	0.65170	0.80905	0.96738	1.12511	1.28064	1.43243	1.57897	1.71879	1.85048	1.97275	2.08436	2.18420	2.27127	2.34470	2.40376	2.44785	2.47655	2.48955	2.48674	2.46814	2.43393	2.38445	2.32021	2.24184	2.15013	2.04598	1.93046	1.80469	1.66995	1.52759	1.37901	1.22571	1.06922	0.91110	0.75294	0.59630	0.44277	0.29386	0.15108	0.01584	-0.11051	-0.22669	-0.33155	-0.42404	-0.50325	-0.56836	-0.61875	-0.65389	-0.67345	-0.67722	-0.66517	-0.63742	-0.59424	-0.53607	-0.46349	-0.37722	1
-8.58051	-8.39254	-8.20458	-8.01661	-7.82865	-7.64068	-7.45272	-7.26475	-7.07679	-6.88882	-6.70085	-6.51289	-6.32492	-6.13696	-5.94899	-5.76103	-5.57306	-5.38510	-5.19713	-5.00917	-4.82120	-4.63324	-4.44527	-4.25730	-4.06934	-3.88137	-3.69341	-3.50544	-3.31748	-3.12951	-2.94155	-2.75358	-2.56562	-2.37765	-2.18969	-2.00172	-1.81375	-1.62579	-1.43782	-1.24986	-1.06189	-0.87393	-0.68596	-0.49800	-0.31003	-0.12207	0.06590	0.25386	0.44183	0.62980	0.81776	1.00573	1.19369	1.38166	1.56962	1.75759	1.94555	2.13352	2.32148	2.50945	2.69741	2.88538	3.07335	3.26131	3.44928	3.63724	3.82521	4.01317	4.20114	4.38910	4.57707	4.76503	4.95300	5.14096	5.32893	5.51689	5.70486	5.89283	6.08079	6.26876	6.45672	6.64469	6.83265	7.02062	7.20858	7.39655	7.58451	7.77248	7.96044	8.14841	8.33638	8.52434	8.71231	8.90027	9.08824	9.27620	9.46417	9.65213	9.84010	10.02806	10.21603	2
